     0.00     0.00      0.00  -180.09      0.00
    -0.71    -0.00      0.71  -180.09      0.71
    -1.43    -0.00      1.43  -180.09      1.43
    -2.14    -0.00      2.14  -180.09      2.14
    -2.86    -0.00      2.86  -180.09      2.86
    -3.57    -0.00      3.57  -180.09      3.57
    -4.29    -0.00      4.29  -180.09      4.29
    -5.00    -0.00      5.00  -180.09      5.00
    -5.71    -0.00      5.71  -180.09      5.71
    -6.43    -0.00      6.43  -180.09      6.43
    -7.14    -0.00      7.14  -180.09      7.14
    -7.86    -0.00      7.86  -180.09      7.86
    -8.57    -0.00      8.57  -180.09      8.57
    -9.29    -0.00      9.29  -180.09      9.29
   -10.00    -0.00     10.00  -180.09     10.00

     0.00     0.00      0.00  -176.49      0.00
    -0.71    -0.04      0.71  -176.49      0.71
    -1.43    -0.09      1.43  -176.49      1.43
    -2.14    -0.13      2.14  -176.49      2.14
    -2.85    -0.18      2.86  -176.49      2.86
    -3.56    -0.22      3.57  -176.49      3.57
    -4.28    -0.27      4.29  -176.49      4.29
    -4.99    -0.31      5.00  -176.49      5.00
    -5.70    -0.36      5.71  -176.49      5.71
    -6.42    -0.40      6.43  -176.49      6.43
    -7.13    -0.45      7.14  -176.49      7.14
    -7.84    -0.49      7.86  -176.49      7.86
    -8.55    -0.54      8.57  -176.49      8.57
    -9.27    -0.58      9.29  -176.49      9.29
    -9.98    -0.63     10.00  -176.49     10.00

     0.00     0.00      0.00  -172.89      0.00
    -0.71    -0.09      0.71  -172.89      0.71
    -1.42    -0.18      1.43  -172.89      1.43
    -2.13    -0.27      2.14  -172.89      2.14
    -2.83    -0.36      2.86  -172.89      2.86
    -3.54    -0.45      3.57  -172.89      3.57
    -4.25    -0.54      4.29  -172.89      4.29
    -4.96    -0.63      5.00  -172.89      5.00
    -5.67    -0.72      5.71  -172.89      5.71
    -6.38    -0.81      6.43  -172.89      6.43
    -7.09    -0.90      7.14  -172.89      7.14
    -7.80    -0.98      7.86  -172.89      7.86
    -8.50    -1.07      8.57  -172.89      8.57
    -9.21    -1.16      9.29  -172.89      9.29
    -9.92    -1.25     10.00  -172.89     10.00

     0.00     0.00      0.00  -169.29      0.00
    -0.70    -0.13      0.71  -169.29      0.71
    -1.40    -0.27      1.43  -169.29      1.43
    -2.10    -0.40      2.14  -169.29      2.14
    -2.81    -0.54      2.86  -169.29      2.86
    -3.51    -0.67      3.57  -169.29      3.57
    -4.21    -0.80      4.29  -169.29      4.29
    -4.91    -0.94      5.00  -169.29      5.00
    -5.61    -1.07      5.71  -169.29      5.71
    -6.31    -1.20      6.43  -169.29      6.43
    -7.02    -1.34      7.14  -169.29      7.14
    -7.72    -1.47      7.86  -169.29      7.86
    -8.42    -1.61      8.57  -169.29      8.57
    -9.12    -1.74      9.29  -169.29      9.29
    -9.82    -1.87     10.00  -169.29     10.00

     0.00     0.00      0.00  -165.68      0.00
    -0.69    -0.18      0.71  -165.68      0.71
    -1.38    -0.36      1.43  -165.68      1.43
    -2.08    -0.53      2.14  -165.68      2.14
    -2.77    -0.71      2.86  -165.68      2.86
    -3.46    -0.89      3.57  -165.68      3.57
    -4.15    -1.07      4.29  -165.68      4.29
    -4.84    -1.24      5.00  -165.68      5.00
    -5.53    -1.42      5.71  -165.68      5.71
    -6.23    -1.60      6.43  -165.68      6.43
    -6.92    -1.78      7.14  -165.68      7.14
    -7.61    -1.95      7.86  -165.68      7.86
    -8.30    -2.13      8.57  -165.68      8.57
    -8.99    -2.31      9.29  -165.68      9.29
    -9.69    -2.49     10.00  -165.68     10.00

     0.00     0.00      0.00  -162.08      0.00
    -0.68    -0.22      0.71  -162.08      0.71
    -1.36    -0.44      1.43  -162.08      1.43
    -2.04    -0.66      2.14  -162.08      2.14
    -2.72    -0.88      2.86  -162.08      2.86
    -3.40    -1.10      3.57  -162.08      3.57
    -4.08    -1.32      4.29  -162.08      4.29
    -4.76    -1.55      5.00  -162.08      5.00
    -5.43    -1.77      5.71  -162.08      5.71
    -6.11    -1.99      6.43  -162.08      6.43
    -6.79    -2.21      7.14  -162.08      7.14
    -7.47    -2.43      7.86  -162.08      7.86
    -8.15    -2.65      8.57  -162.08      8.57
    -8.83    -2.87      9.29  -162.08      9.29
    -9.51    -3.09     10.00  -162.08     10.00

     0.00     0.00      0.00  -158.48      0.00
